,name,score
0,180228,0.42748253238370354
1,933898,0.0011890599818322506
2,294923,0.08572382416323655
3,147468,0.0
4,753685,0.0475310123454977
5,49180,0.012648859900169082
6,2048033,0.0
7,3145761,0.0
8,852007,0.04276129443421482
9,180263,0.0
10,393257,0.0013473814790168834
11,278575,0.08484557138719227
12,327735,0.008243782672373745
13,376888,0.0
14,16448,0.010597820096502834
15,409670,0.013271698264863522
16,540742,0.0
17,606283,0.01886769353331306
18,753742,0.0
19,65620,0.0
20,327765,0.07235982391002253
21,82013,0.1306242877113976
22,3276902,0.0
23,868456,0.0027158432204711243
24,131178,0.045323092183774755
25,262255,0.044719797250004696
26,278644,0.0
27,393345,0.0011890599818322506
28,557191,0.0
29,819344,0.03604462602270069
30,3391646,0.0
31,98465,0.013019930561052294
32,753833,0.0013473814790168834
33,213165,0.02592018860158506
34,147635,0.02787296618385507
35,934069,0.04532716064848838
36,147638,0.003053566477277748
37,786613,0.0026947629580337668
38,655547,0.0
39,16574,0.0013473814790168834
40,803009,0.0
41,32971,0.0
42,753868,0.0013473814790168834
43,671953,0.009632152375177533
44,344275,0.07299187895789883
45,622805,0.22755349294500912
46,164053,0.0026947629580337668
47,49367,0.0011890599818322506
48,213212,0.020604171862448065
49,49374,0.0
50,180449,0.005072882921698268
51,475362,0.021930473079027592
52,884962,0.0013473814790168834
53,245992,0.006757987657521775
54,524522,0.017040994735665584
55,164093,0.0
56,246022,0.09724899288959168
57,672011,0.0
58,688400,0.0017300720650319991
59,246032,0.0
60,475431,0.0
61,753963,0.0029585932340499286
62,950571,0.12828376042914172
63,835894,0.0
64,147771,0.006599666160337142
65,753985,0.033440896634674845
66,328014,0.03545579207350192
67,335,0.0
68,65882,0.008488059722553775
69,1016154,0.0013473814790168834
70,803162,0.0021852978861752206
71,524634,0.0
72,409954,0.03299652038076059
73,196969,0.06803813854154993
74,295274,0.0
75,295276,0.1032810063751352
76,246127,0.0
77,754032,1.0
78,409968,0.0034601441300639983
79,196976,0.0
80,295285,0.0
81,475511,0.0
82,311674,0.0
83,98688,0.0
84,311680,0.0
85,33161,0.2764019543668583
86,246169,0.0013473814790168834
87,934305,0.0
88,639397,0.026865914744879295
89,197040,0.11932090256035331
90,836017,0.0
91,852405,0.0
92,590265,0.0607590716723169
93,441,0.0
94,16835,0.004445915285503124
95,115140,0.0
96,541125,0.0
97,590285,0.018163830639229397
98,934350,0.0
99,491996,0.02452260167213693
100,3178979,0.0
101,2802154,0.0
102,3539434,0.0
103,360948,0.0
104,1950198,0.011317257111001037
105,131581,0.014819561765939751
106,98819,0.0052312044188829
107,492037,0.0
108,721416,0.0
109,672269,0.0
110,131603,0.0
111,2507287,0.0011890599818322506
112,573978,0.015160091827080153
113,508443,0.0017300720650319991
114,3670556,0.0
115,344609,0.0
116,148004,0.0
117,131624,0.028765534243328714
118,754219,0.023864587337760177
119,131627,0.0
120,16944,0.0011890599818322506
121,885298,0.0
122,213561,0.0
123,393789,0.0
124,131650,0.02467889003428154
125,426564,0.000998164749864789
126,770629,0.04253973214971812
127,754251,0.007260107653395308
128,589,0.0
129,574035,0.0
130,213590,0.07513302892106986
131,737886,0.0053895259160675335
132,918111,0.0
133,328288,0.026424536219728092
134,131681,0.03250977670132565
135,279141,0.03026326851552967
136,590441,0.0
137,410219,0.18720308516167444
138,295545,0.10035214074866405
139,17021,0.0
140,492162,0.0292402556242215
141,49797,0.0
142,262794,0.0
143,803469,0.0
144,49806,0.14722156050263996
145,590483,0.006420264400715152
146,82584,0.5336564917711644
147,344729,0.0017300720650319991
148,328352,0.030388084271605734
149,688804,0.020929501524829027
150,852656,0.0
151,66228,0.16740340942067006
152,819894,0.0956524103899417
153,852665,0.0017300720650319991
154,574143,0.0
155,312004,0.0
156,82639,0.0019604284841851396
157,639697,0.020680368687063997
158,836312,0.0098143609391333
159,803544,0.0026947629580337668
160,230111,0.001526783238638874
161,66276,0.03490280913109069
162,377581,0.0
163,852718,0.0
164,672498,0.0027158432204711243
165,164594,0.02660264236340632
166,197364,0.012168593836026666
167,312062,0.0019604284841851396
168,131841,0.03012263904742873
169,819983,0.035737949464075665
170,279315,0.0
171,2540309,0.0
172,836376,0.0
173,99104,0.015222715035174837
174,279337,0.04244399961518558
175,836394,0.0
176,492331,0.008466979460116417
177,33580,0.006131020021326631
178,639789,0.005838264093728499
179,607028,0.00919915293573407
180,82742,0.01201634758072431
181,934721,0.14354169056846844
182,885569,0.0
183,852810,0.0038723294675205465
184,295756,0.1121344398366407
185,164686,0.0
186,148305,0.006757987657521775
187,246611,0.014929404385706283
188,197460,0.01909448978082496
189,623443,0.0
190,459616,0.0019604284841851396
191,246628,0.023238767092513903
192,852842,0.014842276531623077
193,50034,0.0017300720650319991
194,852855,0.039452312169924994
195,66429,0.02004961879387379
196,99198,0.0034872117228240134
197,918400,0.007095710914328399
198,33666,0.010800132094572425
199,148355,0.0
200,738182,0.0
201,803720,0.0
202,82831,0.27157075617817034
203,230297,0.0
204,197532,0.0034601441300639983
205,803752,0.010149277391606147
206,361393,0.15549814996333208
207,607202,0.00927334885593355
208,492521,0.0017300720650319991
209,246768,0.01989595623584763
210,3441660,0.0
211,148477,0.008644523160916453
212,295933,0.0
213,132095,0.002536441460849134
214,852997,0.0011890599818322506
215,3523590,0.0
216,820232,0.01264287711818143
217,66570,0.04005035415453817
218,115733,0.1259371826361069
219,918569,0.0026947629580337668
220,869417,0.0
221,607283,0.08081324046848226
222,377908,0.019710343590326997
223,672835,0.0
224,83013,0.04383187375170049
225,361541,0.0
226,918600,0.006103621406345886
227,181321,0.0
228,1098,0.007767645879732035
229,951374,0.0013473814790168834
230,345168,0.03471894707774727
231,181329,0.0
232,394325,0.0
233,296024,0.0
234,1098849,0.0
235,246885,0.05346900689702729
236,263271,0.0
237,2016362,0.0
238,1000558,0.0
239,885875,0.0
240,99449,0.0
241,787579,0.0
242,197757,0.0
243,181376,0.024929947070219685
244,836737,0.0
245,574597,0.00741842915057994
246,345227,0.0
247,672910,0.0
248,312464,0.0
249,214162,0.0
250,165011,0.08896594662535995
251,3474579,0.0
252,83095,0.0037255014426813846
253,246960,0.0065785858978997845
254,378041,0.0
255,476356,0.01197527144537779
256,33995,0.0
257,165068,0.001526783238638874
258,935117,0.0
259,394449,0.014133001425633392
260,820434,0.05258088933636333
261,165077,0.0
262,689367,0.0013473814790168834
263,607448,0.15297686904417096
264,771297,0.017757074737552322
265,99561,0.0617768133613105
266,66800,0.033866636662328586
