,name,score
0,245760,0.005814201837033575
1,835585,0.003589737605647083
2,3637248,0.0
3,180228,0.40340726540967264
4,933898,0.0
5,294923,0.0003136847356148531
6,49163,0.0
7,147468,0.0
8,622604,0.0
9,753685,0.031900484427109035
10,1032216,0.0
11,147481,0.00010011805706423148
12,49180,0.0020652472857585905
13,639005,0.0031560972655061883
14,278559,0.0013443653812692069
15,2048033,0.0
16,3145761,0.0
17,180263,0.009129211620879827
18,852007,0.1520326275762586
19,393257,0.00021356667855062164
20,753706,0.0004004722282569259
21,32807,0.00011344862148639014
22,933927,0.0
23,491565,0.0
24,278575,0.007436052218905641
25,3178543,0.0
26,507955,0.0
27,65590,0.01950005569206228
28,16438,0.012542919395531092
29,327735,0.0019879701454460653
30,98361,0.0
31,835648,0.01799629672451094
32,16448,0.0
33,409670,0.008238535552465667
34,507975,0.0
35,540742,0.0
36,74,0.0
37,606283,0.0
38,639053,0.08431883186978914
39,753742,0.0
40,639056,0.0035294717668025726
41,196690,0.0033120375437033565
42,327765,0.0006012403434535907
43,82013,0.020126859204059794
44,3211361,0.0
45,3276902,0.0
46,3506278,0.0
47,868456,0.008033442675918254
48,131178,0.0007367506338226436
49,262255,0.009090623219253777
50,278644,0.0
51,82037,0.00011344862148639014
52,393345,0.005865113738563811
53,3227782,0.0
54,557191,0.0
55,163977,0.0
56,819344,0.0070072725649030386
57,3391646,0.0
58,98465,0.058004811163870476
59,98467,0.0
60,950441,0.0005021566679310565
61,753833,0.0004535335580721197
62,213165,0.011570437172342721
63,147635,0.00869608983246842
64,934069,0.009653124934130754
65,786613,0.05445289968489961
66,147638,0.0011190674120849617
67,655547,0.0024976613366545436
68,16574,0.0
69,803009,0.001066006082269768
70,540867,0.0
71,475334,0.0005272514141654749
72,32971,0.0004535335580721197
73,753868,0.0
74,377035,0.0
75,671953,0.011979068261436455
76,803026,0.0018716496866133176
77,540883,0.016503818330704318
78,344275,0.002669633977298727
79,164053,0.0018570136674547005
80,622805,0.07362114770136946
81,49367,0.0
82,3145947,0.0
83,213212,0.0062439596849473205
84,49374,0.0015932574964352428
85,180449,0.007081595727150857
86,884962,0.0016073286233470219
87,475362,0.0
88,377060,0.0
89,82149,0.0
90,2064609,0.0
91,245992,0.002201441421044709
92,524522,0.0004417693762598603
93,2867436,0.0
94,164093,0.017808170875795178
95,246022,0.006747575644174835
96,1032454,0.0
97,868616,0.0
98,491786,0.0
99,672011,0.042467349733911246
100,344332,0.0
101,688400,0.001970845067551975
102,246032,0.0
103,459027,0.0018162304560241879
104,868628,0.0
105,180503,0.0
106,213273,0.00036517968282014763
107,491802,0.004175915477147152
108,180516,0.0
109,475431,0.0
110,753963,0.01017124629801568
111,950571,0.009982610137942481
112,803115,0.0
113,2031918,0.0
114,835894,0.0006184771267638044
115,147771,0.0
116,753985,0.0007796376781387172
117,147785,0.0
118,328014,0.014986304626216286
119,335,0.009579924672462787
120,164175,0.0
121,65882,0.0007157233464816782
122,803162,0.0
123,164189,0.0028979250034900507
124,1507678,0.0
125,409954,0.0399688801842988
126,934243,0.0020503933090220204
127,196969,0.00018847193231620352
128,295274,0.0
129,295276,0.014747882892732095
130,999790,0.0
131,246127,0.0
132,754032,1.0
133,409968,0.010665725299845892
134,196976,0.0
135,16759,0.008354256680326133
136,475511,0.0
137,311674,0.10021355358465701
138,311680,0.0011826543531325171
139,98688,0.0
140,409985,0.0
141,688515,8.835387525197205e-05
142,754055,0.0
143,115079,0.0
144,33161,0.04506429259202217
145,1393036,0.0
146,885138,0.0
147,98707,0.0
148,246169,0.0
149,934305,0.0
150,639397,0.0007397031349052767
151,803242,0.0
152,573870,0.04900545232297674
153,197040,0.0003392309066483508
154,836017,0.0001285541299398669
155,852405,0.00045734437400819675
156,441,0.0
157,590265,0.0
158,3391937,0.0
159,16835,0.0
160,541125,0.020384575697882313
161,590285,0.0042844505289771715
162,934350,0.0007157233464816782
163,491996,0.0
164,934367,0.0
165,3178979,0.0
166,508391,0.0
167,2802154,0.0
168,295415,0.0030367936618217162
169,950777,0.0
170,360956,0.0005313333032963127
171,131581,0.03431231502261388
172,721409,0.0
173,475650,0.0
174,492037,0.0018052577923759654
175,213510,0.0020721485795792962
176,836103,0.0
177,721416,0.0
178,328201,0.0
179,672269,0.0
180,950805,0.0
181,2507287,0.0
182,573978,0.0001625231561444067
183,508443,0.0009426205894544587
184,3670556,0.0
185,16925,0.0
186,3064351,0.0
187,344609,0.0
188,33316,0.0010507871063685332
189,148004,0.0
190,131627,0.03509451766472157
191,754219,0.0
192,16944,0.001508897928737222
193,885298,0.0
194,279097,0.0011853639033703363
195,213561,0.0
196,393789,0.0021288103129450736
197,131650,0.07281672540637568
198,426564,0.0
199,770629,0.012245667211498274
200,770628,0.0
201,754251,0.015711720966222007
202,589,0.0
203,574033,0.001384129037840878
204,574035,0.0
205,213590,0.002922591832482588
206,737886,0.0
207,918111,0.0
208,328288,0.0043411148811529476
209,131681,0.0
210,2376287,0.0
211,279141,0.07205499426169935
212,590441,0.00810063765326082
213,574057,0.0015112360357794283
214,410219,0.06897243117265904
215,49774,0.001314865306257168
216,295545,0.0
217,918140,0.0
218,17021,0.0
219,885375,0.0032215466104338238
220,98944,0.0004555694299768787
221,492162,0.0010424777186452492
222,639621,7.416928089243467e-05
223,49797,0.0
224,262794,0.002538488995362618
225,885387,0.0
226,803469,0.0
227,49806,0.00011344862148639014
228,590479,0.07015789868828817
229,590483,0.0
230,3408531,0.0
231,656021,0.0
232,623254,0.002428434066969468
233,574102,0.000777416092889333
234,82584,0.01248432555026181
235,344729,8.835387525197205e-05
236,164504,0.0
237,672411,0.0
238,328352,0.0008216700268909656
239,17060,0.00018847193231620352
240,688804,0.0
241,574119,0.0
242,950956,0.002257485895711627
243,852656,0.0
244,737969,0.0
245,66228,0.0
246,819894,0.0
247,803513,0.0
248,852665,0.0
249,574143,0.0
250,312004,0.0
251,33481,0.0
252,803533,0.0
253,82639,0.0
254,852688,0.0033681123881297657
255,639697,0.0007308288549351551
256,246487,0.0
257,836312,0.003931004384200193
258,803544,0.0005021566679310566
259,836313,0.0010094819729866706
260,230105,0.0
261,819946,0.0002650616257559162
262,377581,0.0017375445388487661
263,852718,0.0
264,1409777,0.0
265,164594,0.04638198814482179
266,492275,0.015585267036783108
267,197364,0.002724540515131544
268,672498,0.00010011805706423148
269,2114297,0.0
270,131841,0.0004020386108668252
271,148227,0.0
272,639748,0.0
273,3474187,0.0
274,279308,0.0
275,819983,0.0
276,918290,0.001518529855621581
277,279315,0.0
278,2540309,0.0
279,33560,0.01517455481092109
280,836376,0.0
281,475932,0.012739838470861409
282,394013,0.0
283,3359519,0.0
284,99104,0.0
285,770853,0.0
286,279337,0.009840630286087915
287,836394,0.0
288,492331,0.04202717153458027
289,33580,0.0009093639159224393
290,639789,0.0009735439590339326
291,197424,0.0011853639033703363
292,607028,0.0002759717776307969
293,82742,0.0
294,2802487,0.0
295,312126,0.00020023611412846296
296,983872,0.0
297,934721,0.0007976902384673672
298,885569,0.0
299,852810,0.00010011805706423148
300,295756,0.01403026139362148
301,607053,0.0036810847710720992
302,475980,0.008789422223102096
303,164686,8.835387525197205e-05
304,1573712,0.0
305,148305,0.0004004722282569259
306,557905,0.0
307,246611,0.08112080157411103
308,197460,0.0
309,623443,0.0
310,115544,0.0
311,66395,0.004918908916814763
312,459616,0.0010327494087377488
313,115554,0.0
314,197475,0.0
315,246628,0.0020274348904063284
316,230244,0.0
317,279395,0.0
318,852842,0.00031702606225607045
319,1000302,0.0
320,50034,0.0010678333927531083
321,607094,0.00020023611412846296
322,852855,0.17074884990050132
323,66429,0.0060178756936220806
324,918400,0.007133183245445382
325,607105,0.0
326,33666,0.0014683056210100342
327,148355,0.0004668641224942784
328,738182,0.0011695178324272388
329,803720,0.1256677932543897
330,164750,0.0020512292744636193
331,82831,0.00010011805706423148
332,934801,0.0
333,820115,0.003088171879837572
334,230297,0.0
335,754587,0.0006473826889342995
336,197532,0.0013096945100705137
337,623518,0.0009484774226166146
338,213921,0.0019333424330209724
339,803757,0.002527437166222879
340,99246,0.005480892731736183
341,361393,0.029913163375467594
342,492466,0.01887348142721873
343,771010,0.018615670070279568
344,197582,0.0
345,66514,0.0
346,607202,0.0004020386108668252
347,787428,0.0
348,852970,0.0
349,17387,8.835387525197205e-05
350,246768,0.004885397140845839
351,869364,0.0
352,902138,0.0034900019292829786
353,1393658,0.0
354,3441660,0.0
355,148477,0.00644204035737167
356,852997,0.0
357,3523590,0.0
358,820232,0.025235818669996125
359,66570,0.0
360,82955,0.0
361,574483,0.0
362,115733,0.0022967142806311664
363,312353,0.012079236175041887
364,312354,0.006542863199187992
365,377891,0.023785004592983886
366,869409,0.0007923130399213908
367,656420,8.835387525197205e-05
368,295976,0.0
369,869417,0.0009188312979564987
370,918569,0.0
371,607283,0.007604813771326372
372,377908,0.01796646804206638
373,541760,0.0
374,672835,0.0
375,83013,0.015839168400032376
376,361541,0.0
377,918600,0.0
378,181321,0.0036957547170041725
379,1098,0.023631921434468725
380,50251,0.0012938242393364878
381,1097,0.0
382,951374,0.0
383,951375,0.00010011805706423148
384,345168,0.0
385,181329,0.0019720286715509904
386,754767,0.000288589989380435
387,459860,0.0
388,394325,0.0
389,296024,0.00177216769086855
390,951384,0.002196955858409746
391,1113,0.0
392,476248,0.0
393,1098849,0.0
394,246885,0.0018515529600226632
395,263271,0.0
396,2016362,0.0
397,1000558,0.0
398,869487,0.0
399,885875,0.008599439667577848
400,492663,0.0012679596524295224
401,1606776,0.00010011805706423148
402,99449,0.0002650616257559162
403,328824,0.0
404,476282,0.0
405,787579,0.0
406,197757,0.0
407,492670,0.0011307987027185853
408,574597,0.009010731986351557
409,1163,0.0011414760343176472
410,345227,0.0
411,672910,0.10009097074370925
412,214162,0.011646006702343543
413,165011,0.030756281694080897
414,3474579,0.0
415,672918,0.0
416,83095,0.0007411263420055584
417,656541,0.0
418,83106,0.0
419,1190,0.004484040085210822
420,246960,0.011869989148714446
421,99508,0.0
422,378041,0.0015111691516228678
423,754879,0.017712513502243458
424,476356,0.00021356667855062164
425,771269,0.001560836788344822
426,591048,0.013497895882012898
427,165068,0.0
428,640208,0.0
429,394449,0.0
430,820434,0.015490573874863658
431,165076,0.0
432,165077,0.0
433,722133,0.0
434,689367,0.0021091961535875375
